hsa-miR-339 -0.9126631 0.20582017 -0.7045274 0.71771026 1.1998069 -3.1347668 1.5474957 -4.160331 -0.5897929 -4.940981 0.59196186 0.92180556 -0.14620228 -3.3163567 2.073888 0.9337563
hsa-miR-411 1.0869458 1.8511933 -4.114231 0.841388 -1.5044055 0.8988311 -0.3539692 -3.6998954 -1.8065186 -2.5019617 4.0647154 0.5290651 -2.6597843 -2.9975524 1.2558516 1.6775302
Arbovirus Infections -3.0152168 5.3477364 -2.48361 5.0878186 1.8952533 -1.4868907 0.07255238 4.0164447 1.3269567 0.8042705 -3.1791108 1.4053975 4.9741616 1.9507997 4.8296523 0.44525754
hsa-miR-345 2.1340044 -1.4187999 -2.0942774 1.7659997 -1.1577013 -0.010096925 0.73360753 -1.733432 -1.1719382 -5.658492 1.6622813 0.59292877 -0.9652075 -3.8982453 1.0041741 -1.3376027
hsa-mir-130a -0.52310395 1.7625554 -0.9271797 -1.1406476 1.1254297 1.2486036 -2.2240531 0.8524321 0.18438454 3.4989958 -2.2649016 0.63428026 -0.3766341 2.973771 -0.3122787 0.5405535
hsa-miR-340 -0.9404254 -2.0843987 -2.081252 0.19896571 -1.9456947 -2.8191602 1.0976088 -2.9302974 -2.6003282 -4.5970902 3.1470075 2.531912 -0.3164771 -2.2082248 2.211417 -0.49898612
hsa-miR-34b 0.9920087 3.0357978 0.60283977 0.7280471 0.1133626 -1.5588629 1.7189863 -3.5083091 -0.8030307 -4.1560807 2.5889554 1.2108177 -2.5235028 -3.3264308 1.7915877 -2.8901992
hsa-miR-543 0.8925721 -3.0385773 -3.6513574 -0.43395573 -0.56588596 0.49014947 -1.0643274 -4.994143 -0.3351683 -2.2933042 3.022849 0.49796358 -2.5413735 -2.1006894 0.63198537 -2.102105
hsa-miR-449b 0.8122911 2.4070332 -2.4289548 -0.3213947 -0.10959535 -1.5124049 3.8026545 -4.453967 -0.7039411 -2.3958633 3.2375708 0.15933037 -1.7750562 -3.879759 2.3269687 -1.7479223
LMCD1-AS1 -2.5109925 -1.8088521 0.18360853 -4.3534055 -3.8026335 1.6874812 1.4850895 2.624793 1.1835251 0.22881486 -2.8204415 2.4883766 1.4460373 -3.481908 3.476694 -1.5962902
hsa-miR-136 1.1761615 0.39761725 -1.47281 -0.11618051 -1.2515019 -0.40743113 0.8990152 -4.732959 1.3628309 -4.2489405 3.5635064 2.4833264 0.12603141 -2.8050184 0.046889372 -0.80866843
hsa-miR-17 0.14952953 -3.4697616 -3.8535094 0.75549334 -3.0215788 -1.4110976 -0.028871233 -2.369929 0.014002922 -4.9588604 -1.6956276 -0.18644573 -2.0898259 -1.1906381 3.565637 -0.46563008
lncRNA-ATB 2.2446268 -1.1605345 1.1911548 -0.07499138 -0.23234898 1.680433 0.105981305 0.98202944 1.7214442 2.6335711 -0.31293944 -0.722663 0.5018052 0.81856453 -1.0684986 1.0194018
Lymphoma Large B-Cell Diffuse 2.5736911 -4.0990415 -2.8772624 0.087394506 -3.027035 -1.5337933 -3.8004208 -0.11059889 -1.0471691 -3.6668732 -1.0155511 -0.83546025 0.46737173 2.1537766 0.4460818 -1.3572619
Non-alcoholic Fatty Liver Disease 1.0749232 1.4060035 -1.7835885 2.9659104 4.4206853 0.010995672 -4.291908 3.6408358 1.3045858 -1.2724968 -2.193811 -2.2514582 6.230129 2.9192228 0.3030628 -3.0709763
hsa-mir-139 0.8122778 0.25779155 0.80143225 0.124421306 -0.58860725 0.6632324 -2.7565243 2.5820277 -0.27390662 1.9060442 -0.91024065 -0.45869002 -0.02928012 2.9935114 -0.32089135 0.5860457
NKILA -0.25893632 -0.0097450465 1.8128902 0.116739534 1.1467322 2.4643536 2.7678819 -0.174893 4.8804345 0.6181623 -1.6119496 -0.651126 -0.56839097 0.9445745 1.3131359 0.25537068
HOXD-AS1 -0.43440259 -0.10203971 0.008542629 -0.74420995 0.85006464 -0.26427102 1.337565 1.1878139 0.5424254 2.953922 -1.3341155 -0.5732239 -0.85467064 0.4948524 0.7749449 2.6978064
hsa-mir-96 0.39194617 0.26921725 0.2898878 1.5273386 1.1891818 2.590652 -0.4028196 1.7134486 -0.2920581 3.1005197 -0.5167293 -1.4779973 0.32197154 1.2175168 0.85961556 -1.9682603
hsa-miR-429 -0.6672848 -3.563579 -0.27551362 1.6438046 -3.2780466 -2.1780539 -0.71906364 -3.288349 0.043849133 -2.9521 3.610216 3.3417125 -2.6821854 -1.4277054 2.2715058 1.258581
hsa-miR-454 -0.6392196 -1.1422249 -4.6374636 1.0842487 0.8328244 -1.8921434 2.1460264 -1.4643728 -0.96741146 -3.3558152 0.26852486 -0.3052883 -3.6593158 -3.8144288 3.5952451 -0.3819351
Ischemia 2.326851 2.3978772 -5.564516 3.8623939 -0.5883879 -3.5046813 -4.167139 4.650595 -3.9495895 -0.5125888 -2.0413938 2.3111897 2.4710639 3.7787814 0.11966766 1.2488372
hsa-miR-488 -0.37461644 -1.9050138 -0.07687216 0.17983241 1.8217393 -1.3550946 -0.88006985 -5.1821947 0.26036122 -3.3466697 2.3882787 -0.108545065 -2.3884866 -3.6053574 1.5761813 -1.4414076
hsa-miR-33a 0.50510085 -1.8499353 -2.7291944 0.91004246 -0.3215375 0.124812424 -1.3128289 -3.6828725 -1.4299188 -1.7949108 3.2954884 0.7631025 -0.83944917 -5.2987394 1.0852122 0.3545741
hsa-mir-1 -0.83546716 2.555681 2.8309631 0.5196194 1.7093892 2.428431 -2.116179 0.88654965 -0.4891989 2.5734947 -0.7956955 -0.3142744 0.67887855 2.7207665 0.8254406 -2.0827084
PART1 -1.6834799 -2.6863482 1.744432 -0.28714314 -1.9366729 3.4245925 0.8151995 2.6135914 -0.2593161 -1.2797908 -2.3167284 -0.3142082 0.033636454 -0.45460418 2.743704 2.4952185
TINCR -0.015202737 -1.6099095 3.0141695 -0.52750504 0.50215983 0.63969046 1.3596057 -1.8106948 -0.15653016 3.7721534 2.0112119 -1.6372333 0.50848114 0.14856029 0.7672281 1.5828639
hsa-miR-30d 1.0313455 0.17556046 -1.6271317 -0.4976255 -3.354135 -1.8979659 0.09911522 -2.4475045 -3.557034 -4.53627 3.031033 0.5271839 -2.034005 0.78227514 2.1683376 -2.81189
DGCR5 1.8810235 0.29935607 2.1147428 2.0662398 -0.47368068 0.81506366 1.1307404 2.5983841 1.571427 0.8200099 -0.31912875 -1.6993881 1.3786954 0.46088228 0.67610514 0.7381367
hsa-mir-25 1.5297565 0.7754428 1.047255 -1.0320474 -0.2216293 -0.18482806 -0.5067392 1.4565488 3.2116523 2.5860343 -0.54317147 0.63684136 1.6550813 2.84175 -1.5029435 1.5167989
hsa-miR-155 2.6776443 -1.4017026 -1.865052 0.9737778 -2.255352 0.8324181 -0.98686284 -1.9261208 -0.99785835 -5.378714 3.5509486 1.5441828 -0.43526155 -3.1956792 -0.20455913 -0.64021814
LINC00324 -0.17580152 0.18125539 2.7114594 -2.8839304 0.997913 3.3922188 1.1883006 -1.7810895 -4.2759986 0.550017 0.25822067 0.09529917 -1.2339461 -1.9103878 -0.43245894 3.4505692
OTUD6B-AS1 1.9978616 -4.817641 3.0981877 -3.7399104 -2.4241338 3.6767657 0.5500165 2.9827824 -1.852876 -2.8712416 2.7576747 1.0712171 -2.8908782 -2.437099 -0.7791981 0.030116817
hsa-miR-302c 0.21677801 -1.8756742 -3.4583712 3.0268557 -4.5336194 1.1294852 1.271601 -2.4197834 -0.34546974 -3.7486596 -1.4110135 0.83493036 -0.57887423 -3.4270074 4.5177245 -0.31766355
Lymphoma Mantle-Cell 1.7945535 -2.5548604 -0.41802788 -0.17247747 1.9349129 -3.3265224 -2.1935399 -1.9482831 0.06441614 1.503524 4.6946864 2.6255412 -3.8465025 4.428056 -1.9040738 -1.8959584
hsa-miR-301b -1.7568718 -0.5349136 -4.6846914 1.1175507 1.2236388 -0.63467777 1.9373322 -1.8940252 -1.4949133 -2.8512125 0.12625825 -0.40801492 -3.3258078 -2.9947782 4.11743 -1.3272712
Endometriosis 0.44195467 0.32653248 -2.262668 3.0279396 0.7874516 -0.8586841 -4.615298 1.0676948 1.5665212 3.3145595 2.6518292 0.4123781 1.528563 -0.275216 1.128892 -4.2331996
hsa-miR-448 -1.5608449 -1.9247192 -0.93076587 2.2779272 0.5963386 -0.48931855 -0.8349987 -3.3435237 -2.2274652 -1.9632921 3.327257 1.4996792 -3.0040433 -2.9411683 2.7004619 -1.1609118
Heart Failure 0.234586 4.3929515 0.46667528 2.3622165 2.4057362 0.10932967 -3.627372 -0.72202283 -1.8878971 -3.7720747 -3.598889 0.6228307 0.334132 2.5053616 1.3093301 -4.14834
hsa-mir-15b 0.7813106 0.4498484 -0.1347293 -1.007675 3.3659742 -0.5358383 -2.0868428 4.224607 1.0482858 2.011416 0.03490783 3.5300896 -0.8154243 -0.9357202 -2.4652066 0.7291003
hsa-mir-212 0.41920123 2.548406 -1.4019859 0.42098582 -1.6504663 -0.1833868 -0.73254234 2.4618404 -2.0234468 2.6801298 -0.5341059 -0.62782824 2.6043494 1.3598531 1.1021495 2.4160612
hsa-miR-613 1.7011019 -3.3453083 -1.788739 -1.2148055 1.2787632 -2.9926 -0.40375653 -1.9868714 1.0499896 -3.6883175 5.623858 0.011353356 -1.2337066 -2.7226627 -0.78112566 0.20904133
Wilms Tumor 2.4853318 1.9526944 -2.6339114 -1.8225232 2.9160037 0.32960978 -3.568335 -4.4719586 1.1218063 -1.9414262 0.79302126 -3.9832509 0.66693723 -3.0034072 -0.23609613 -0.10471451
hsa-miR-125a -0.6934876 -0.17021668 0.9834244 0.1141319 1.5978483 -5.3256464 0.025049608 -2.3736873 -0.6257744 -2.374677 4.3616548 -0.31358975 -1.9869134 -2.3300438 1.9307472 0.61317116
Obesity -0.69171584 2.4714954 -0.6269896 2.6409502 3.2892613 -1.326856 -4.838117 2.0944808 3.0313556 0.8368795 0.2544755 -3.449896 3.3423917 0.66334456 2.4162695 -1.541188
hsa-miR-483 -0.9313251 0.40147576 -1.8290747 1.6729468 -0.2920913 -1.0442258 3.711153 -1.6268197 3.3290033 -4.95572 1.3931389 3.1832252 -2.0035906 -2.1700063 2.6305597 -0.56006235
hsa-miR-490 -0.16783582 -0.42176086 0.6121302 2.6926403 0.34422123 -0.14130233 0.32798424 -1.6756945 -0.084011585 -5.177781 4.191236 1.299152 -0.6276855 -4.2805753 1.9065593 -0.6345282
LINC-PINT 1.7497046 -1.5338758 1.5965753 -2.8639355 -1.2515359 4.632496 -0.20264734 1.5215456 0.93466693 0.917176 2.8324528 -0.24672139 -0.08838707 -1.2811631 -1.3517462 0.19500253
hsa-mir-16-1 -0.2608471 -0.9548444 -0.908064 -1.304601 2.3272 0.38839418 -1.4146981 3.25246 2.3359385 2.4762602 0.8449958 1.5747223 -2.8525078 2.1169431 -0.92430186 0.036132712
hsa-mir-373 0.9407057 0.58563226 -3.6860228 0.05347908 1.3478584 0.8431884 -0.60618067 2.030441 -1.4116682 1.624977 -1.4358805 -1.6892023 -1.7508328 2.5389602 -0.019653177 2.933785
hsa-miR-223 1.6933354 -1.2606231 -2.6270492 0.8242156 -0.06370184 0.4336855 0.31901085 -2.780677 0.39009455 -3.0453377 1.5864263 2.8849208 -3.205512 -4.9245653 0.14742391 -1.9137383
Hypertension -0.072208196 3.9375837 0.943399 0.7803002 3.2396097 1.1706415 -4.561135 -3.396311 1.0342263 -1.9435514 -1.3538072 1.5831182 4.263394 0.72214895 -0.50460625 -2.3653066
Burkitt Lymphoma -1.2156564 -4.215135 1.3046631 0.19724011 -1.6368972 -0.47554085 -3.8150601 -0.5198112 -1.671536 -0.57509184 2.430587 3.893919 0.4415514 3.9271119 0.79779077 -2.3766348
hsa-mir-135b -1.9827955 1.6268722 1.3438283 0.9622917 1.1283907 -0.4422502 0.45569324 3.861505 2.2187443 1.823679 -1.459761 4.455487 0.44872135 0.62878335 0.9696276 -0.54037327
MIR155HG 1.2218143 -0.28765434 3.2621346 -3.8382094 -0.08826035 2.1796422 -0.71366775 4.795855 -0.5663293 -2.7055657 2.8534098 -0.5548789 -0.53776133 -0.8191424 -0.9907112 -0.8433914
hsa-miR-376c -0.077266045 -1.5270889 -1.8570969 -0.40833402 -0.9252429 -0.86621624 -0.15308149 -4.6926794 -2.4512584 -4.5296965 3.3802683 1.1835067 -1.5779142 0.08866396 0.8293029 -0.061941225
hsa-miR-346 1.6534532 1.4354684 -1.5135038 0.30454051 -2.0267315 -1.3426338 0.3525778 -2.5732772 1.9078346 -3.7144673 1.9887357 2.772341 -3.5476344 -3.635462 0.7604296 0.38583156
hsa-miR-30b 1.3657719 0.5103283 -1.3046174 -0.16542727 -2.7488651 -1.7687048 0.63297063 -2.0989604 -2.7806454 -4.359362 3.056208 1.1392441 -2.994626 0.3247768 1.8520112 -3.6818626
Psoriasis -1.7173184 3.641315 -0.23953705 3.2393718 2.9925153 -1.5956011 -6.4198623 -0.32878402 -1.8538096 2.7885807 1.0498582 -0.9066161 1.4009945 4.2529836 1.8357662 2.5201979
LINC01133 2.104532 -0.7326827 1.339048 0.5280038 -2.291249 1.9537425 0.9368488 1.371902 -2.465658 1.3766991 -1.1745816 -0.97949564 -2.400468 0.4864862 0.65894574 0.30282336
hsa-miR-328 0.7875683 0.22634293 -0.2788196 -0.9570592 -0.16014399 -2.9827476 -1.0981919 -3.1329439 0.35039404 -3.6534197 2.2989829 0.81972504 -1.4463645 -3.0109355 0.46468532 -0.35703966
hsa-miR-135b 0.19035794 -1.6016178 -1.485724 1.8855468 -0.28045335 -0.07920492 1.5272822 -3.7921834 1.2881426 -3.93466 4.380942 -1.1757843 -3.8048944 -2.3079276 2.870533 0.7970821
hsa-miR-30e 1.2949277 0.30540606 -1.8199103 -0.1594006 -3.176664 -1.683493 0.45125902 -2.5941799 -4.151857 -3.8472638 2.9573624 0.13611911 -2.2464137 0.7507508 2.252572 -2.7996979
HIF1A-AS1 1.8693352 4.1217275 1.5532492 2.56826 1.0143987 1.87888 1.3286706 -0.028980488 0.33783045 -0.34739026 -1.4863108 -1.3871824 -0.28433853 1.8042556 0.65276307 3.0133135
hsa-miR-200b -0.7762316 -3.2610548 -0.36557156 1.6250935 -2.2720296 -2.1998081 -0.21337861 -2.9438848 0.12825032 -3.5475652 3.9011137 3.3291874 -2.854567 -1.4141524 2.0103073 1.2732291
hsa-miR-200c -0.51295453 -3.0347579 -1.0098267 1.3089149 -2.8463755 -1.5976095 0.2619803 -3.4300773 0.7031657 -3.7133217 4.251542 3.5145876 -1.9535207 -1.2600967 1.6943475 1.6475819
AGAP2-AS1 1.2645639 0.44986975 2.4280033 -1.3009608 0.106799744 1.4976823 0.8742124 -0.45757762 -1.572753 0.8899407 0.6757293 -1.930158 1.7766833 -0.077118434 -0.5168521 3.3139546
HAND2-AS1 0.23112516 0.6133316 1.1945387 0.26388332 0.7935943 -0.6712529 0.5708643 0.35624808 -0.6954161 3.7798576 -4.3571954 0.8878428 0.37959298 -0.7084148 0.6676218 0.8492907
hsa-mir-590 -0.4701285 2.9637234 1.6831232 2.191716 0.46055594 -0.6779991 1.7453285 2.3932366 2.0882165 2.1026742 -2.6391866 1.0218606 0.7702275 1.5134336 1.7967961 0.720674
hsa-mir-451 -0.08545909 -1.3439721 -0.39427 -2.6675835 2.568025 1.9151889 -1.7976344 1.7627032 0.11281533 3.0351868 -1.7502677 -0.41787726 0.53414124 3.492109 -1.0174062 -2.7644181
hsa-miR-33b 0.06671797 -1.378772 -2.3357358 1.1540333 -0.805486 0.7102309 -0.45303404 -3.654841 -1.0775799 -2.4247096 3.273326 1.8308394 -0.45370647 -5.5922685 1.3745571 0.73339915
hsa-mir-181b 0.5006977 2.7702796 0.49029288 0.12908526 1.042697 0.05812821 -1.0272924 0.9059396 1.0841513 2.5040433 -1.5872232 1.5950025 -0.026452841 2.8102086 -1.1869829 3.1215012
hsa-mir-141 2.4244647 1.1483237 -3.49355 -0.36463854 0.47855905 2.5572753 1.0378175 0.7281881 0.3549104 1.1017178 0.1351024 -0.10719774 0.66595334 2.1316092 -1.27414 -1.5145243
hsa-miR-524 2.2068236 -1.1294532 -0.7520391 2.7814498 -1.2532222 0.08565816 1.6370283 -3.0301008 -0.63765335 -4.0811305 2.898289 3.1362908 -0.868753 -5.136143 0.15156879 0.44027847
hsa-miR-503 0.68485487 -2.2692058 0.4162186 0.1429734 -1.5998058 -2.249851 -0.9724886 -4.7104263 0.15850207 -3.5560756 3.3824549 -1.1228127 0.91161543 -4.0274663 1.832377 0.8591692
hsa-miR-433 -0.6847007 0.11709422 -3.8475714 0.12393241 -0.13048187 -0.086499006 0.9273988 -3.1460211 -0.21343881 -2.4506333 3.589838 0.621827 -2.0744927 -3.8040357 2.2326853 0.027782463
hsa-miR-19b 0.34687918 -1.8464625 -4.565067 0.3593744 2.4309292 -1.7852079 1.4681497 -1.8837321 -1.8409865 -3.8741448 0.38126108 1.8602824 -4.762862 -2.0017984 0.5263509 1.3576802
LINC00460 0.05423237 -1.8430089 2.989283 -0.61193246 1.9432513 2.3554559 1.0284474 -1.5503209 0.40886578 1.4871576 -3.0430036 -1.4338804 0.60126317 0.12213152 0.3502979 0.6314889
hsa-mir-34c -1.1371964 2.1688645 0.6238529 1.1531783 0.25324762 2.2866735 -0.1447112 2.5477731 1.4705986 2.3532894 -0.86341906 0.46785012 1.6887258 1.2417474 1.8472148 -2.5288393
SOX2OT 1.1834731 -0.92781603 1.0108639 -0.54411227 0.7219035 -2.066271 1.9699621 0.5353032 -0.7054369 2.9531658 -1.5534482 -1.4930278 0.7434822 1.7184539 0.19341095 1.5472738
HOXA-AS3 0.4754583 -3.5808208 3.1294885 -4.8107753 -1.5123445 -0.539308 1.9181893 1.0554087 1.8627955 -2.497792 -0.24974437 1.0214918 -1.0254427 -0.83715636 -0.5236656 3.2566166
Leukemia-Lymphoma Adult T-Cell 1.1612685 -3.5625675 1.4132594 0.1322878 -2.6363697 -3.5332916 -3.504111 -1.685207 1.8919584 -1.2293605 -0.55835146 4.128007 0.766291 2.639694 -0.23129164 -1.4880776
hsa-miR-625 -0.9154038 -1.2351104 0.018964507 3.2295651 0.51763594 -0.2682845 -0.20621908 -2.8351219 -0.24356976 -4.7144604 1.8776121 1.616567 -3.2365997 -2.5483394 2.2560601 1.3931242
hsa-miR-19a 0.5026976 -1.8190807 -4.4242573 0.43647876 2.3372471 -1.5971738 0.99238354 -1.8525226 -1.9180984 -4.0148478 0.29961202 2.004204 -4.859145 -1.439933 0.2555352 1.256095
LINCRNA-p21 0.07072754 -1.3369467 1.2890661 0.027825506 0.87775797 1.1456878 -1.4248819 1.0184335 -0.9635887 4.1321917 -0.37063622 1.502803 0.14633338 1.1033232 -0.87938726 0.9347626
MAFG-AS1 -1.3376325 -1.2417545 0.94907564 -0.99792135 2.6199045 2.5251267 4.6560826 0.643938 -1.4990636 -1.1568481 -1.4524562 -0.40468115 -1.6027288 -1.0802226 1.4006693 2.1085675
EIF3J-AS1 -1.9346464 -2.2757027 3.0877137 -3.5590897 0.78412586 2.947196 2.0502508 0.8017868 -4.345751 -0.47614902 2.5242503 -1.5802512 -1.4655461 -1.7040406 2.3390696 -1.5491656
hsa-miR-205 1.1554798 -1.6135137 -0.79586184 -0.038243838 0.57283986 -0.6780413 0.73412657 -4.2256546 -2.4879675 -3.8774004 2.6016421 2.3296378 -0.36186907 -2.4915352 -0.23385188 -3.0437446
KRTAP5-AS1 2.2172966 0.32449427 2.5822973 -5.40003 -1.168465 -0.48496962 4.551533 1.0063223 -3.1711934 -3.9736423 -0.03940765 0.46510383 -1.5828211 0.6295143 -0.5625629 -2.1309557
hsa-miR-196b -0.57484275 -0.097030595 -3.1108737 -2.3344462 -1.5925792 -2.7091727 0.21956389 -4.870614 0.034390464 -1.7894906 1.2699584 2.6723912 -1.2110275 -3.9812148 1.628266 -0.5878806
hsa-mir-152 1.2093071 0.030777806 -0.7656243 0.024784165 -0.7186085 0.9499685 -0.6796715 2.2108464 0.88616157 2.18863 -0.53664273 0.0712584 1.4985489 1.9299197 -0.6575833 1.3505054
RMRP 0.07697549 -3.1254172 -0.0724257 -4.9087977 1.4520551 -0.14533515 0.9902869 0.74082595 -2.779412 1.1792743 2.2911432 -1.4113641 1.0864465 0.36602142 -1.0544542 2.8192444
DRAIC -0.8082038 0.25808176 1.7772247 -2.2197692 0.08085104 1.7511939 3.9514906 -1.0606571 -0.10870447 2.3602521 1.006067 0.16482443 2.3809233 -1.773399 1.3847631 -2.0323987
hsa-mir-130b 2.0204086 0.73003536 0.26580775 0.61873746 1.1656159 1.2006035 0.044506557 1.6091644 -2.933991 0.68499696 0.19915356 -0.85115415 2.2367687 2.3290298 -1.0381231 -1.835749
hsa-miR-16-1 -0.4298626 -2.7084305 0.13540623 -0.50633943 -2.427502 -2.5360072 -1.9175427 -4.8331733 -0.3401941 -2.8627846 3.158795 -0.5981812 0.8897673 -3.1231923 2.5259337 0.96340626
Gastrointestinal Neoplasms 0.42363223 1.176746 0.61240274 0.5561622 5.2892632 -3.619532 -4.3729343 0.9136852 1.887369 -0.34306687 -0.29069716 -0.4869679 2.1839504 -1.0716326 -0.6084512 -2.356768
hsa-miR-539 0.70879954 -0.7109295 -2.1496148 -0.4381341 -1.0171483 0.68007594 -0.32736146 -3.01019 -0.7129563 -5.490044 3.3577402 0.62852776 -0.48717117 -2.0087137 0.9041119 -2.2191837
hsa-mir-92a 1.2127107 0.86818784 -1.7128633 0.65109897 0.54795206 1.3654996 -2.5045683 2.8238275 -0.7309873 0.9156773 -2.8658636 2.6076894 -0.6887092 2.0238354 -1.5462905 0.3961554
hsa-mir-107 -0.48931172 0.35332826 0.072553776 0.8111296 1.9840848 -1.1797255 -0.7801537 2.9873126 -0.82296073 3.0241005 -2.9163556 0.039006513 -0.64655554 2.6898491 0.7412513 -0.5336381
LINC00668 1.7507483 0.5746924 -1.1414435 -4.0620093 0.32109407 2.1442146 2.9403274 1.0122554 -2.7775123 -0.3540539 -0.8559134 1.4095973 -1.9953067 -0.9473211 -1.5200262 -0.4741733
hsa-miR-489 1.0011926 -1.3451296 0.18698736 -0.6019748 0.20201322 -1.9816927 0.6114426 -4.9243293 -0.73182607 -6.2121353 0.4195064 2.2944672 0.5606034 -1.6362636 -0.31401554 -0.91821253
PCAT-1 1.3672503 -1.1184819 -0.11489298 -0.41722006 -0.08001729 0.24067502 -0.20005278 0.82459927 -0.48084217 3.8318303 -0.6567275 -1.1399604 -0.42048094 1.28495 -0.3041988 1.5223964
LINC00858 -0.24022354 -0.43497762 3.7996676 0.38346863 -5.160502 2.0536187 1.9706441 1.4709071 -0.75704217 1.3130437 -0.14796518 1.3661928 -0.3638312 -1.1358505 2.9255679 1.3560467
GAS5-AS1 -2.4840064 -2.4729087 -1.4214002 -2.5213473 -1.556079 3.0556395 0.52032924 2.5191839 -0.83230776 -0.04132128 -2.6480753 -0.78124815 -1.2457042 -2.1862383 3.502 1.9541727
SNHG8 -1.050246 2.1168253 1.0582792 -2.5876515 0.6507324 0.4087618 4.478215 1.0167519 -2.821319 1.4259708 0.29852936 -1.9013436 -1.7027758 -1.5848968 2.5279388 1.7158871
hsa-mir-449a -0.31848517 -0.3797102 -0.6662746 -1.0536987 2.6088653 -0.024366697 0.4182161 1.4866148 -0.1778285 3.7966437 -0.022744402 0.4484806 1.5788535 1.5304174 -0.9135985 1.0896713
NPAP1 -1.7223198 0.86926866 2.2869275 -0.43390715 3.0378027 3.2898488 -2.3193908 3.639959 -2.7542229 -6.220105 -0.51671815 5.13948 0.87244433 1.0591453 1.1316514 -3.4241962
hsa-mir-335 1.0404989 0.09284987 -0.9239543 0.73782825 0.617141 -1.0396134 -0.38975462 2.737879 0.44811234 4.5832133 -0.40434304 -1.2119458 -1.3226247 2.1319284 0.37108585 0.8023282
hsa-miR-138 -0.4923265 1.0056995 0.028220382 0.9459908 1.8468069 0.71253633 -1.0967636 -3.996759 -2.315258 -5.2595377 1.6941237 3.8595078 1.5591831 -3.7719812 -0.38014117 1.1481289
LIFR-AS1 -1.4323804 1.443593 2.794153 -2.327646 -2.5287526 6.2233105 0.13464108 0.057024863 -2.375333 -2.769841 1.6012539 0.62862426 -2.228613 2.7521782 1.7178993 -0.06341687
hsa-miR-300 -0.1561107 -0.67947763 -1.7187685 0.90917796 -3.3319075 -2.0011485 0.66377896 -2.8249385 -2.3126693 -2.2671077 2.9493005 1.9959229 -1.160196 -1.4735578 2.4593017 -0.45189404
FMR1-AS1 2.8939662 0.16270712 1.1741005 2.3187273 -2.203605 0.21079774 0.61016434 3.7712004 -3.4038086 -0.64623725 -3.1179347 -1.1959397 0.8972556 1.3822728 4.1302705 -6.2148857
hsa-miR-379 0.25537837 1.4268636 -4.301503 -0.15965179 -0.33892652 0.9773216 -0.25096276 -3.039926 -1.953444 -2.587289 3.1364238 1.7265929 -2.0278077 -3.963792 0.96657485 0.16489127
hsa-miR-29b -0.20901094 -3.3924377 -1.2548051 1.1047579 -0.49870682 0.8329796 -1.3286642 -2.867196 2.0522907 -4.8762655 2.1671624 1.3884196 -3.8057432 -0.31771365 1.3187435 0.11394932
hsa-miR-146a -0.61541516 -2.228816 -1.138275 -1.7029369 1.3644924 -3.3168552 -0.10228668 -5.6943827 -0.68090194 -2.6948006 0.6250505 2.677898 -0.7894214 -2.8117821 0.2676428 -1.0333638
Tuberculosis 3.8574731 -0.636604 -2.0254452 5.5972023 0.111652754 1.6014792 -2.6980443 3.9751456 0.37087265 0.33357692 3.0606027 2.2329934 -2.059972 6.37936 -1.3321664 -1.4587315
hsa-mir-217 1.8729348 -0.7681082 1.8904548 3.3916752 0.17324382 0.8549945 -1.3765565 1.6101907 -1.7779409 3.64053 -0.20495276 -1.1903809 -0.1753401 0.69874185 0.4986033 -0.3063503
hsa-mir-193b 1.6233364 3.7534752 -1.812564 -1.3285699 0.77236414 1.2100338 -0.9912945 1.5250704 1.2048345 2.3893776 0.7782294 -0.2698901 -0.0887123 2.2076013 -0.74895525 -3.195183
Sepsis 0.8533982 1.8208625 -2.7360475 5.440962 2.922616 -2.1074586 -4.888995 3.3097248 0.8163707 0.61345434 -0.85631615 -1.0846846 0.41533166 4.697785 1.1332179 -1.6026742
hsa-miR-188 1.0776205 1.524431 -2.9383032 -1.7953929 -2.3821976 -2.4839609 -0.24814962 -2.0119514 -1.3248647 -5.442013 3.2199352 -0.16208576 -0.49761358 -0.23048848 1.1514838 0.2169352
Pulmonary Fibrosis 2.5700214 1.9300275 -4.7803216 -0.57858557 3.6553676 -0.20329474 -3.2380128 1.4455947 -0.7650053 2.1163611 1.060124 2.0522819 5.414267 1.2622017 -3.3118885 -1.7076529
LRRC75A-AS1 2.0342844 -0.9697522 2.4054234 -5.424348 -2.1787674 0.19675687 2.7364178 2.2127614 -1.04601 -2.9697952 0.26995686 2.9174209 -4.536214 -0.86954933 -1.2989042 0.988065
hsa-miR-24-1 -0.40030503 -1.0351039 -2.6211538 -2.3350651 1.6794337 -2.3526094 -0.19786857 -4.713912 -1.1961573 -3.6383114 2.3642914 0.9256826 -0.5659996 -2.6716187 0.3205941 -0.61583483
hsa-mir-106a 0.61197287 1.8876556 1.7895886 0.7032796 1.8468138 0.7971965 1.0554826 1.6112322 1.2718847 1.1972784 0.73146147 -0.61219084 0.7877436 2.2367983 -0.5181644 1.0301564
hsa-miR-137 0.00058316696 -1.6753739 -2.7716537 0.36795065 -1.3622104 -0.6449309 -0.57297164 -4.2758317 -1.6319796 -0.90682787 3.0387409 3.4198172 -3.6748943 -2.230391 0.77343476 1.1433514
Inflammatory Bowel Diseases -0.4905389 4.125993 0.1627382 6.3385773 -0.51269394 0.67681247 -1.3352345 1.465962 0.1248545 1.2521083 -1.3219213 5.506326 0.83058125 -2.3699603 2.636967 -1.1305283
